0 1.49134 0.0231776
1 1.83478 1.85507
2 1.4612 1.59625
3 0.97736 0.573364
4 1.59958 1.57449
5 1.15416 1.98627
6 0.968185 1.15053
7 1.0895 1.67251
8 0.359607 0.688286
9 1.77146 0.786507
10 0.546206 0.222868
11 1.97587 1.21381
12 0.0653376 1.36615
13 1.62514 0.609209
14 1.97208 0.39454
15 1.18822 1.86594
16 1.07698 0.621369
17 0.46613 1.21574
18 0.268882 1.73731
19 0.79916 0.907572
20 0.82369 1.77536
21 0.041557 1.17608
22 1.27965 1.17087
23 1.08267 0.719227
24 1.61547 0.803786
25 1.19042 0.701415
26 1.13517 0.0042052
27 0.393219 1.73895
28 1.61479 0.659869
29 1.31621 0.577123
30 1.81216 0.484524
31 1.60088 1.21265
